language,books,chapter,url
tel,mrk,7,https://youtu.be/-HRZIyfW5BQ
tel,mrk,8,https://youtu.be/WIG6A4fwzoY
tel,mrk,9,https://youtu.be/gC6aNP_BMQs
tel,mrk,10,https://youtu.be/M4zm-ryuClo
tel,mrk,11,https://youtu.be/WP6rDI1Sasg
tel,mrk,12,https://youtu.be/9oRKvsrC_aM
tel,mrk,13,https://youtu.be/jmPuiN2GEWc
tel,mrk,14,https://youtu.be/rIeADoBCyg8
tel,mrk,14,https://youtu.be/SJkPdV1WgnM
tel,mrk,15,https://youtu.be/5QzPml40Q04
tel,mrk,16,https://youtu.be/KBzXjS4JsKw
tel,luk,1,https://youtu.be/n_8SlmUzDvg
tel,luk,1,https://youtu.be/pQOaWzN7NG4
tel,luk,2,https://youtu.be/OFzA-Dy9gkw
tel,luk,3,https://youtu.be/8q_GTnWHGPA
tel,luk,4,https://youtu.be/PmxvDL65agw
tel,luk,5,https://youtu.be/irL66lxInQ0
tel,luk,6,https://youtu.be/u0-2b4jem7o
tel,luk,7,https://youtu.be/PeEWPq1QRbI
tel,luk,8,https://youtu.be/5D3TioHITJs
tel,luk,8,https://youtu.be/I4BFrU0CsvI
tel,luk,9,https://youtu.be/sycWEsYeCU8
tel,luk,9,https://youtu.be/U8Be_93GXPM
tel,luk,10,https://youtu.be/5qOQRVYdVAg
tel,luk,11,https://youtu.be/-OWNC_x82fg
tel,luk,12,https://youtu.be/t1aXozKQYlw
tel,luk,13,https://youtu.be/HtxJtn3BUGs
tel,luk,14,https://youtu.be/VgXaXDxKOoU
tel,luk,15,https://youtu.be/CsFBdJrgrf0
tel,luk,16,https://youtu.be/PbQJwYZjMXc
tel,luk,17,https://youtu.be/vk3I-RTU9YM
tel,luk,18,https://youtu.be/4tM9xyRCWXc
tel,luk,19,https://youtu.be/GhD36IKx4zs
tel,luk,20,https://youtu.be/0gbJjUipu9c
tel,luk,21,https://youtu.be/BbIycB4GUkQ
tel,luk,22,https://youtu.be/BQ5qFMUYH_A
tel,luk,22,https://youtu.be/mJhuKxdXGac
tel,luk,23,https://youtu.be/0BlCR-ow5jI
tel,luk,23,https://youtu.be/1R4UaGhFs_Y
tel,luk,24,https://youtu.be/UF6bnR-M3pM
tel,jhn,21,https://youtu.be/y4QCUD3Xerw
tel,jhn,20,https://youtu.be/KlXb5U_PPp0
tel,jhn,19,https://youtu.be/JhmZKU_gjbc
tel,jhn,19,https://youtu.be/xi4R9ZV2EQk
tel,jhn,18,https://youtu.be/Ylht04t9E28
tel,jhn,17,https://youtu.be/RD3wR9qMP0Q
tel,jhn,16,https://youtu.be/Ns5qCdbV8o8
tel,jhn,15,https://youtu.be/5q0zOXO8E5M
tel,jhn,14,https://youtu.be/Yl1DIcYK3Gk
tel,jhn,13,https://youtu.be/2MHy7jLtSqw
tel,jhn,12,https://youtu.be/_npqrM4SGzE
tel,jhn,11,https://youtu.be/nXf_wA6DPi0
tel,jhn,10,https://youtu.be/CmpH6rndPEg
tel,jhn,9,https://youtu.be/dvUzXpJkKok
tel,jhn,8,https://youtu.be/L-4c2OlTlpY
tel,jhn,8,https://youtu.be/GvdGVbshP7s
tel,jhn,7,https://youtu.be/3IVHEHD8tmc
tel,jhn,6,https://youtu.be/WGSyT1J8Iv4
tel,jhn,6,https://youtu.be/RDd0ON2BuPQ
tel,jhn,5,https://youtu.be/qiXXe0YrIoU
tel,jhn,4,https://youtu.be/o-NNvNsWqSM
tel,jhn,3,https://youtu.be/WeQtwpjOuAE
tel,jhn,2,https://youtu.be/UDyESuBH56o
tel,jhn,1,https://youtu.be/u4rjXU6Vo5M
ory,mat,1,https://youtu.be/InuMjfTjUw4
ory,mat,3,https://youtu.be/4QY49cqqLzg
ory,mat,5,https://youtu.be/OEunJ8nasGw
ory,mat,6,https://youtu.be/tQR6Pfs5dN4
ory,mat,7,https://youtu.be/fLfXB84kQUc
ory,mat,9,https://youtu.be/7SDSXjuIwSM
ory,mat,10,https://youtu.be/38TC7ay1yrA
ory,mat,11,https://youtu.be/MoGRoYtolDI
ory,mat,12,https://youtu.be/pxDCkQZOUxQ
ory,mat,13,https://youtu.be/z79odYgFikw
ory,mat,14,https://youtu.be/-l7esrY_M5M
ory,mat,15,https://youtu.be/ogYPhY0MVMY
ory,mat,16,https://youtu.be/Ont4a4tbbio
ory,mat,18,https://youtu.be/3zubY_0BK-k
ory,mat,20,https://youtu.be/QJnevYv8RA8
ory,mat,21,https://youtu.be/gmf-W-yVmRc
ory,mat,22,https://youtu.be/-xAssuTpEu8
ory,mat,23,https://youtu.be/ClVEzKSs7Xo
ory,mat,24,https://youtu.be/QRN18M3SQD0
ory,mat,25,https://youtu.be/tKkk1ILtDpc
ory,mat,26,https://youtu.be/250LNigo5As
ory,mat,26,https://youtu.be/wjC62z9Mm-w
ory,mat,27,https://youtu.be/cCMaqK5-WIQ
ory,mat,27,https://youtu.be/5OSXXMIJ6K0
ory,mrk,1,https://youtu.be/eNmtMfbZink
ory,mrk,2,https://youtu.be/YjKiAx8_6hM
ory,mrk,3,https://youtu.be/rpIF-lJ-Ra8
ory,mrk,5,https://youtu.be/kloxS4AjqUc
ory,mrk,6,https://youtu.be/9tTBtdMf5Ro
ory,mrk,7,https://youtu.be/SxKrhViFnaw
ory,mrk,8,https://youtu.be/4iWz3li6E8w
ory,mrk,9,https://youtu.be/9g3uEKlcZhg
ory,mrk,10,https://youtu.be/wiW2NpW1moY
ory,mrk,11,https://youtu.be/34j8hgBQpfk
ory,mrk,12,https://youtu.be/JepRYxerN80
ory,mrk,14,https://youtu.be/f_6fLtaQyo0
ory,mrk,14,https://youtu.be/19-CVwzSGos
ory,mrk,15,https://youtu.be/FwAy_zNhOcU
ory,luk,1,https://youtu.be/hMwcMnuKeZM
ory,luk,1,https://youtu.be/DeyJohAwQCI
ory,luk,2,https://youtu.be/n-by9umv4Fw
ory,luk,4,https://youtu.be/4ui-6Fq_V4Y
ory,luk,5,https://youtu.be/PCPFUSkFBrQ
ory,luk,6,https://youtu.be/k9mJ_Rkvb0c
ory,luk,7,https://youtu.be/F1w9QGubUBk
ory,luk,8,https://youtu.be/ADCfoDCzgs8
ory,luk,8,https://youtu.be/HKK3l9_2hZ4
ory,luk,9,https://youtu.be/R7wc-b8A-gE
ory,luk,10,https://youtu.be/_h_IctGNVhE
ory,luk,11,https://youtu.be/zCXXFdC3V_Y
ory,luk,12,https://youtu.be/SZOeyXwuaLM
ory,luk,13,https://youtu.be/Wv2tU-Tnmiw
ory,luk,14,https://youtu.be/46jYC-1EQoE
ory,luk,15,https://youtu.be/KkEOnFsCt98
ory,luk,17,https://youtu.be/GIJB0azD6Rs
ory,luk,18,https://youtu.be/A-8e6lpgwlE
ory,luk,19,https://youtu.be/TNsMAkf-LTc
ory,luk,19,https://youtu.be/YofZDFIXlKU
ory,luk,21,https://youtu.be/MekLaBw0ZGQ
ory,luk,21,https://youtu.be/9dPJvzVZ1Pk
ory,luk,22,https://youtu.be/vrE-XCH5vUE
ory,luk,23,https://youtu.be/q3AGxd189tk
ory,luk,24,https://youtu.be/b1sQ51WBBOU
ory,jhn,1,https://youtu.be/1mQlHcQIyGo
ory,jhn,1,https://youtu.be/WKxD6BAgd1U
ory,jhn,2,https://youtu.be/Q8_ywHaDlMo
ory,jhn,4,https://youtu.be/1hnk61cBVzU
ory,jhn,5,https://youtu.be/2BYx7agpfHM
ory,jhn,6,https://youtu.be/jZkhMsBoAvs
ory,jhn,6,https://youtu.be/kRbiGmG_bHM
ory,jhn,7,https://youtu.be/C-TWh5ykwPc
ory,jhn,8,https://youtu.be/bjqi4950_hM
ory,jhn,9,https://youtu.be/0AvNMu05zUE
ory,jhn,10,https://youtu.be/vH7s_pMGP00
ory,jhn,11,https://youtu.be/MBZjjEZuDbg
ory,jhn,12,https://youtu.be/pDR6YRe2hq0
ory,jhn,13,https://youtu.be/XBej6D126hQ
ory,jhn,14,https://youtu.be/iDbVFAfpBAg
ory,jhn,15,https://youtu.be/NbEvfLHPvLs
ory,jhn,16,https://youtu.be/_YT5DO4e7y4
ory,jhn,18,https://youtu.be/mT-eQpdtXww
ory,jhn,19,https://youtu.be/4cUNeF6gLDw
ory,jhn,19,https://youtu.be/oFbeLWgKkvk
ory,jhn,21,https://youtu.be/4Hc4hiJGZp4
urd,mat,1,https://youtu.be/4mRb5LdgFj4
urd,mat,2,https://youtu.be/8EBsXpgep5k
urd,mat,3,https://youtu.be/SwzyMkiyI1I
urd,mat,4,https://youtu.be/HAj-QdeU2eI
urd,mat,5,https://youtu.be/mZWwBQKXrEo
urd,mat,6,https://youtu.be/r3n-guZEnME
urd,mat,7,https://youtu.be/x0cRdlTStHM
urd,mat,8,https://youtu.be/3w3cLvnlSlI
urd,mat,9,https://youtu.be/87Hs24zmBsE
urd,mat,10,https://youtu.be/y2hX_gix0jI
urd,mat,11,https://youtu.be/AXGhTQlqzv0
urd,mat,12,https://youtu.be/Pplgjh_kOCw
urd,mat,13,https://youtu.be/aYz3K8z3rzM
urd,mat,14,https://youtu.be/ViQOWj42Ob4
urd,mat,15,https://youtu.be/yWkx8YwR9K0
urd,mat,16,https://youtu.be/M50pYmFmdjk
urd,mat,17,https://youtu.be/boykjFc2W4s
urd,mat,18,https://youtu.be/_iq-__sqcp8
urd,mat,19,https://youtu.be/_Aul_DBnSC4
urd,mat,20,https://youtu.be/1QWBBMZQ4oo
urd,mat,21,https://youtu.be/7-3NLddWp6c
urd,mat,22,https://youtu.be/NpDT0c0aRBU
urd,mat,23,https://youtu.be/1_soTByOww8
urd,mat,24,https://youtu.be/0qgYhRBSeu0
urd,mat,26,https://youtu.be/DinmQ_y91fk
urd,mat,25,https://youtu.be/J248jg-Mz30
urd,mat,26,https://youtu.be/ycfmziBQ10A
urd,mat,27,https://youtu.be/hlF0I5tyhJM
urd,mat,27,https://youtu.be/eBTfCFifSNk
urd,mat,28,https://youtu.be/jfC3pPhUWaQ
urd,mrk,1,https://youtu.be/jPiwEcashws
urd,mrk,2,https://youtu.be/harBGcBoBbY
urd,mrk,3,https://youtu.be/cuu3rQFn8RU
urd,mrk,4,https://youtu.be/23iYfdO0-8w
urd,mrk,5,https://youtu.be/oBoypJoT-dw
urd,mrk,6,https://youtu.be/3UpcOhigXu4
urd,mrk,7,https://youtu.be/RSdE1zbBNYA
urd,mrk,8,https://youtu.be/UDVcM8R4ECY
urd,mrk,9,https://youtu.be/RTjesZtqvkg
urd,mrk,10,https://youtu.be/p2fCQa6dQ_w
urd,mrk,11,https://youtu.be/HtOVlsZZO0A
urd,mrk,12,https://youtu.be/sj0mfAM41Yc
urd,mrk,13,https://youtu.be/r5Uw0nVW4Y0
urd,mrk,14,https://youtu.be/5r2E8f5P524
urd,mrk,14,https://youtu.be/dnToovWnLLY
urd,mrk,15,https://youtu.be/qs_as3VbbiY
urd,mrk,16,https://youtu.be/d2ecu7SMMvk
urd,luk,1,https://youtu.be/TIt26bWu-_U
urd,luk,1,https://youtu.be/mG1jrSuIi78
urd,luk,2,https://youtu.be/7qhtR91i2p8
urd,luk,3,https://youtu.be/e_MKoPDSHM0
urd,luk,4,https://youtu.be/t86fmUK3fJM
urd,luk,5,https://youtu.be/jjBaeU3YSCk
urd,luk,7,https://youtu.be/Mtv9CdkTw2Q
urd,luk,7,https://youtu.be/9_s6Jfh0Jq4
urd,luk,8,https://youtu.be/KU8QCS6udYY
urd,luk,8,https://youtu.be/ChIXWYW5t4c
urd,luk,9,https://youtu.be/KwqeBN8xn4U
urd,luk,9,https://youtu.be/EoixZQTotEM
urd,luk,10,https://youtu.be/txrA-peeCn8
urd,luk,11,https://youtu.be/xWDjLCpv6nY
urd,luk,12,https://youtu.be/FzZIF8KJ-XA
urd,luk,13,https://youtu.be/h8lkZoRjLA8
urd,luk,14,https://youtu.be/B_q2XAXqx8w
urd,luk,15,https://youtu.be/CRMspQ58SwA
urd,luk,16,https://youtu.be/A-0bt4quz2s
urd,luk,17,https://youtu.be/mGWTO3-cJ_w
urd,luk,18,https://youtu.be/lXZFz72rDrQ
urd,luk,19,https://youtu.be/R66oxUJ6YTo
urd,luk,20,https://youtu.be/MDiPSujG88s
urd,luk,21,https://youtu.be/BdN4S_Qcn7k
urd,luk,22,https://youtu.be/W1xK0LES2FM
urd,luk,22,https://youtu.be/Q4I8i-a8Bks
urd,luk,23,https://youtu.be/z_bO6f3dlfo
urd,luk,23,https://youtu.be/xBLa-US51U0
urd,luk,24,https://youtu.be/rtvGiVmDP_8
urd,jhn,1,https://youtu.be/fPHjGlYmM2o
urd,jhn,2,https://youtu.be/mxhRZbHcXK8
urd,jhn,3,https://youtu.be/-lXd570Jjqw
urd,jhn,4,https://youtu.be/RY_KyRmfGgw
urd,jhn,5,https://youtu.be/nLjRg9_Pz-w
urd,jhn,6,https://youtu.be/u8v0RES2Et0
urd,jhn,6,https://youtu.be/6LWADZhJtWU
urd,jhn,7,https://youtu.be/L5XH0fuz_j8
urd,jhn,8,https://youtu.be/HtVd6-o8rPE
urd,jhn,8,https://youtu.be/9ALtiNtyoA0
urd,jhn,9,https://youtu.be/uGAXl6grY6Q
urd,jhn,10,https://youtu.be/cpulNTckewE
urd,jhn,11,https://youtu.be/pc7vkmgWQn4
urd,jhn,12,https://youtu.be/a7dW6j4hyMc
urd,jhn,13,https://youtu.be/4Bhzo7hCQO0
urd,jhn,14,https://youtu.be/tj4lf9_u508
urd,jhn,15,https://youtu.be/ULUyXJfrkOI
urd,jhn,16,https://youtu.be/o6ucFEngkB4
urd,jhn,17,https://youtu.be/tePSA9bhbgc
urd,jhn,18,https://youtu.be/GYqcWLW8PcE
urd,jhn,19,https://youtu.be/9WzdVMH7zto
urd,jhn,19,https://youtu.be/HKb6VCPWfEM
urd,jhn,20,https://youtu.be/fh1ld7NJ7oI
urd,jhn,21,https://youtu.be/R9ey6zT_428
dgo,luk,1,https://youtu.be/FblAGmBOsZg
dgo,luk,1,https://youtu.be/FU4I_58GemA
dgo,luk,1,https://youtu.be/5xdA86ldC6c
dgo,luk,2,https://youtu.be/C6uoy8act1M
dgo,luk,2,https://youtu.be/y4Kyc1OCVlw
dgo,luk,3,https://youtu.be/qq8UZwCkb9o
dgo,luk,3,https://youtu.be/1Kb5S4NStXM
dgo,luk,4,https://youtu.be/LNc1PRrkagA
dgo,luk,4,https://youtu.be/v6t6FP58EBk
dgo,luk,5,https://youtu.be/0GsojIHwfa4
dgo,luk,5,https://youtu.be/-AlJYs0N2vo
dgo,luk,6,https://youtu.be/QtkNKK1HMqc
dgo,luk,6,https://youtu.be/fhBnQdEr470
dgo,luk,6,https://youtu.be/nahyLxa02is
dgo,luk,7,https://youtu.be/fnVpwjPt_qE
dgo,luk,7,https://youtu.be/Mw0uMrV4s1Q
dgo,luk,7,https://youtu.be/r2wc4Z9SKWs
dgo,luk,8,https://youtu.be/epE1eAoxSU4
dgo,luk,8,https://youtu.be/lgvaFxjUMEk
dgo,luk,8,https://youtu.be/TNBtbbqdBXE
dgo,luk,9,https://youtu.be/vsiFXKCTozY
dgo,luk,9,https://youtu.be/VzKAXMz2eKU
dgo,luk,9,https://youtu.be/Am4xE_h2BXo
dgo,luk,10,https://youtu.be/sSvrp4qBFVI
dgo,luk,10,https://youtu.be/62P3negSy7I
dgo,luk,11,https://youtu.be/2aq86sQxxoM
dgo,luk,11,https://youtu.be/Q8VYK38Nl9g
dgo,luk,11,https://youtu.be/9sz4do7vQog
dgo,luk,12,https://youtu.be/aqKzO9beMnQ
dgo,luk,12,https://youtu.be/mcHbPFSakF8
dgo,luk,13,https://youtu.be/iSe7n7Hj4PI
dgo,luk,13,https://youtu.be/8plNWLs96I0
dgo,luk,14,https://youtu.be/GHYAh78Z1YA
dgo,luk,14,https://youtu.be/MscyjBrtywg
dgo,luk,15,https://youtu.be/azFr-XdIusA
dgo,luk,15,https://youtu.be/tXgj_Nydov8
dgo,luk,16,https://youtu.be/m4rdHJlnGNI
dgo,luk,16,https://youtu.be/rZh-d3ygoPs
dgo,luk,17,https://youtu.be/hT2W7B9rsRg
dgo,luk,17,https://youtu.be/fwmgROrdpRg
dgo,luk,18,https://youtu.be/ZVi7F1VVf0I
dgo,luk,18,https://youtu.be/uk_cRbMWwFM
dgo,luk,19,https://youtu.be/M8kEmUfJjiA
dgo,luk,19,https://youtu.be/IZkyGRMdoaY
dgo,luk,20,https://youtu.be/4H30Az53mnQ
dgo,luk,20,https://youtu.be/T60DrnlsMAA
dgo,luk,21,https://youtu.be/UGxWblYyhEU
dgo,luk,21,https://youtu.be/tYUt68TS9CQ
dgo,luk,22,https://youtu.be/7tZ2xqRzM0g
dgo,luk,22,https://youtu.be/cR_qSy7obyU
dgo,luk,23,https://youtu.be/IBhL-NzP3hI
dgo,luk,23,https://youtu.be/XYAEXJ3OpZE
dgo,luk,23,https://youtu.be/xRyu_N13vG0
dgo,luk,24,https://youtu.be/YXRuHNQBYoA
dgo,luk,24,https://youtu.be/Bk1kQZ0iYVw
har,luk,1,https://youtu.be/-ldWlv_xvgg
har,luk,1,https://youtu.be/7GIIBZ_lq9k
har,luk,1,https://youtu.be/JEAXqSTqCpA
har,luk,2,https://youtu.be/9VDGRrnO5LY
har,luk,2,https://youtu.be/kNFFKnpGgr0
har,luk,3,https://youtu.be/k6MaeHnGbsc
har,luk,3,https://youtu.be/7M1-dxEFVA8
har,luk,4,https://youtu.be/6-Pm6ZTakEo
har,luk,4,https://youtu.be/0-4MRHcmg5U
har,luk,5,https://youtu.be/xaPVrXJICBc
har,luk,5,https://youtu.be/548y9skoqyk
har,luk,6,https://youtu.be/5OGVeK_USSo
har,luk,6,https://youtu.be/5GdoMMZyLWo
har,luk,6,https://youtu.be/x94RqS-3Kxk
har,luk,7,https://youtu.be/xW-W9le8sYY
har,luk,8,https://youtu.be/CMgV_MUw5d8
har,luk,8,https://youtu.be/7tiqPx41dVk
har,luk,8,https://youtu.be/s7-xXKnNCpQ
har,luk,9,https://youtu.be/LUji8XN81yU
har,luk,9,https://youtu.be/ftdHujgfZcY
har,luk,10,https://youtu.be/pp37p9vk43o
har,luk,10,https://youtu.be/xZfLrQP9Fk0
har,luk,11,https://youtu.be/_1LFTmCOcjU
har,luk,11,https://youtu.be/3RnfOeesTJs
har,luk,12,https://youtu.be/0unq-u0cBJM
har,luk,12,https://youtu.be/RITa85YMJr0
har,luk,13,https://youtu.be/D3uzT7Eaz3o
har,luk,13,https://youtu.be/vlDDeyXsyJg
har,luk,14,https://youtu.be/E64VQ70-nDg
har,luk,14,https://youtu.be/duE8Az-Jt94
har,luk,15,https://youtu.be/3HTQOoFS1us
har,luk,15,https://youtu.be/I23h0mlsz5Y
har,luk,16,https://youtu.be/_z-KZqpN7mE
har,luk,16,https://youtu.be/eFeMzbEULMI
har,luk,17,https://youtu.be/W9diguGjmes
har,luk,17,https://youtu.be/Ptmt6KKt9PU
har,luk,18,https://youtu.be/jg3iHp3vM24
har,luk,18,https://youtu.be/wLKftT4q16Q
har,luk,19,https://youtu.be/0UFEgsOpZ04
har,luk,19,https://youtu.be/a8HqdEq6zxc
har,luk,20,https://youtu.be/laIfOL3MqIE
har,luk,20,https://youtu.be/I318iGudPuI
har,luk,21,https://youtu.be/Se_WulRBmEA
har,luk,21,https://youtu.be/Ch5L3htVW94
har,luk,22,https://youtu.be/MF6oIGONvyg
har,luk,22,https://youtu.be/BMlN_Ggtd5Y
har,luk,23,https://youtu.be/mR7BbLYlH_c
har,luk,23,https://youtu.be/yQ4tMCv1Cao
har,luk,23,https://youtu.be/1AhrUeuCSXo
har,luk,24,https://youtu.be/YpTMmwRWlk0
har,luk,24,https://youtu.be/e19giAIlbKo
cdj,luk,1,https://youtu.be/n-dK9cMYdk4
cdj,luk,1,https://youtu.be/yi53clVWEp8
cdj,luk,1,https://youtu.be/tfZWC0r8lAs
cdj,luk,2,https://youtu.be/fpcHh4zOoI8
cdj,luk,2,https://youtu.be/9uBEdL8a1VY
cdj,luk,3,https://youtu.be/2FZ1uUzKXQw
cdj,luk,3,https://youtu.be/PQpAmraj4ps
cdj,luk,4,https://youtu.be/v3IjUvJ0uWg
cdj,luk,4,https://youtu.be/Uh0Ml3h5Bbo
cdj,luk,5,https://youtu.be/wwkq5LPpl1o
cdj,luk,5,https://youtu.be/CJ5lb-KcShs
cdj,luk,6,https://youtu.be/DRTH2AsmD9M
cdj,luk,6,https://youtu.be/yT4A2OQBFtQ
cdj,luk,6,https://youtu.be/AAd0gydiJio
cdj,luk,7,https://youtu.be/Xv2pQ2kZfpQ
cdj,luk,7,https://youtu.be/t_Kas1L2TCA
cdj,luk,7,https://youtu.be/qcZLn3je3Wg
cdj,luk,8,https://youtu.be/fignka3Dzuc
cdj,luk,8,https://youtu.be/0Ht2s1Q4ZeQ
cdj,luk,8,https://youtu.be/z_50deSxX5I
cdj,luk,9,https://youtu.be/KvYJn6hWCcE
cdj,luk,9,https://youtu.be/39F7f1fFnJs
cdj,luk,9,https://youtu.be/1LlGGmoFA8k
cdj,luk,10,https://youtu.be/P-0SYN_UhXU
cdj,luk,10,https://youtu.be/3FFb94SSal8
cdj,luk,11,https://youtu.be/ByhbuYJJ74w
cdj,luk,11,https://youtu.be/wcGU8SdP7O0
cdj,luk,11,https://youtu.be/mFjuVl8neHM
cdj,luk,12,https://youtu.be/fPkB2EoU_4k
cdj,luk,12,https://youtu.be/9gJqk5_fybM
cdj,luk,13,https://youtu.be/doKoHSreumk
cdj,luk,13,https://youtu.be/J6gCKBryQIc
cdj,luk,14,https://youtu.be/-ivK0z6s-7w
cdj,luk,14,https://youtu.be/7CHtNyGhWrs
cdj,luk,15,https://youtu.be/aN1Vr1Ge6hY
cdj,luk,15,https://youtu.be/rfCn2YOqfl8
cdj,luk,16,https://youtu.be/vRapIEBlQ2U
cdj,luk,16,https://youtu.be/q6ToSShVQWc
cdj,luk,17,https://youtu.be/GfKPxQKpoVU
cdj,luk,17,https://youtu.be/UMrvDik_tXc
cdj,luk,18,https://youtu.be/i3W3qSPo3vk
cdj,luk,18,https://youtu.be/MzxeUz48Wi0
cdj,luk,19,https://youtu.be/fgmI-p4t5XU
cdj,luk,19,https://youtu.be/psoQK1DlKcU
cdj,luk,20,https://youtu.be/60zCMtwpuH0
cdj,luk,20,https://youtu.be/9G4UARCI0ME
cdj,luk,21,https://youtu.be/fPldOxJUjsM
cdj,luk,21,https://youtu.be/ZbJaQyjBSP0
cdj,luk,22,https://youtu.be/vB6IVZkvqsA
cdj,luk,22,https://youtu.be/wOxdoos898w
cdj,luk,23,https://youtu.be/tSl0tuUSm3Y
cdj,luk,23,https://youtu.be/NfFRXwjiar8
cdj,luk,23,https://youtu.be/TtVrFABrs5k
cdj,luk,24,https://youtu.be/4DBpAyPHRGI
cdj,luk,24,https://youtu.be/DrjBTQTpm0I
gbk,luk,1,https://youtu.be/-7kPSrARVKQ
gbk,luk,1,https://youtu.be/Hg7wcx91X34
gbk,luk,1,https://youtu.be/xoprttLabq8
gbk,luk,2,https://youtu.be/8CbipsNEroY
gbk,luk,2,https://youtu.be/9OvcPhISlII
gbk,luk,3,https://youtu.be/WHX5i4JZCgs
gbk,luk,3,https://youtu.be/4f5Um17AduA
gbk,luk,4,https://youtu.be/Y3194bCsGoo
gbk,luk,4,https://youtu.be/hxsEjEFB5DE
gbk,luk,5,https://youtu.be/wdl0AFugXf4
gbk,luk,5,https://youtu.be/WrQ4dHo2J_c
gbk,luk,6,https://youtu.be/X8yG6S2BP_E
gbk,luk,6,https://youtu.be/xfkjZodrFXU
gbk,luk,6,https://youtu.be/sCMI_15elSk
gbk,luk,7,https://youtu.be/BIOXhyOjy_M
gbk,luk,7,https://youtu.be/jZIRfZwRW98
gbk,luk,7,https://youtu.be/cMc1H09fOoY
gbk,luk,8,https://youtu.be/Jvb7ctvWgjw
gbk,luk,8,https://youtu.be/Gd8D81fY_Bw
gbk,luk,8,https://youtu.be/2aXAvBai-iY
gbk,luk,9,https://youtu.be/576oYG49vnk
gbk,luk,9,https://youtu.be/y1c8nJdGfCU
gbk,luk,9,https://youtu.be/2CloJD1c8jQ
gbk,luk,10,https://youtu.be/iODwMHDgmNk
gbk,luk,10,https://youtu.be/rbFb3LTemDo
gbk,luk,11,https://youtu.be/Bn1VWpXFIUM
gbk,luk,11,https://youtu.be/wdAUzYo5qM4
gbk,luk,11,https://youtu.be/C8LkDe0a_pE
gbk,luk,12,https://youtu.be/xSptvcnUGXo
gbk,luk,12,https://youtu.be/TASVVZrdCPI
gbk,luk,13,https://youtu.be/6EiFyH7SZhM
gbk,luk,13,https://youtu.be/puwL3Jm4Vq0
gbk,luk,14,https://youtu.be/KfZU83JVr94
gbk,luk,14,https://youtu.be/YAAC4ssYqE0
gbk,luk,15,https://youtu.be/ZxK6vYNHYhQ
gbk,luk,15,https://youtu.be/xj84PtDZhNk
gbk,luk,16,https://youtu.be/G1gjw0QU8cg
gbk,luk,16,https://youtu.be/pYWI5PnZ-_A
gbk,luk,17,https://youtu.be/UGXOcf2fnRc
gbk,luk,17,https://youtu.be/6HxEVkxMRWE
gbk,luk,18,https://youtu.be/PcFSFewvKiI
gbk,luk,18,https://youtu.be/SfqjRae0WCA
gbk,luk,19,https://youtu.be/zD0SxBL4KN8
gbk,luk,19,https://youtu.be/vIltcruo6yA
gbk,luk,20,https://youtu.be/z6OLQXtY4dk
gbk,luk,20,https://youtu.be/02d6j-Jl5Ws
gbk,luk,21,https://youtu.be/oY4_lgnW77g
gbk,luk,21,https://youtu.be/2E1ylu-jOmU
gbk,luk,22,https://youtu.be/J0K9RIa3QKY
gbk,luk,22,https://youtu.be/N5asv8IQBXE
gbk,luk,23,https://youtu.be/P4VoOxL-gos
gbk,luk,23,https://youtu.be/bFiY7CikhGU
gbk,luk,23,https://youtu.be/HKuDfXk_K3w
gbk,luk,24,https://youtu.be/VhtKxoKTKqw
gbk,luk,24,https://youtu.be/MtxxlAf6bos
xnr,luk,1,https://youtu.be/uPKez28Jq-A
xnr,luk,1,https://youtu.be/rc7pIfQgVhw
xnr,luk,1,https://youtu.be/_-SuFWEEA0o
xnr,luk,2,https://youtu.be/Gz27fXfhLsg
xnr,luk,2,https://youtu.be/3SQj7G7oETc
xnr,luk,3,https://youtu.be/oGXFdh75jxw
xnr,luk,3,https://youtu.be/5Hmm9B0fvRU
xnr,luk,4,https://youtu.be/qBx0cXqqGxU
xnr,luk,4,https://youtu.be/2u7dfDH4jbQ
xnr,luk,5,https://youtu.be/ouNhEZ7-5Mc
xnr,luk,5,https://youtu.be/U9uO1r1RECo
xnr,luk,6,https://youtu.be/kEyInxbNXRI
xnr,luk,6,https://youtu.be/8I03Mz0NYAs
xnr,luk,6,https://youtu.be/4IJcTBn--Lo
xnr,luk,7,https://youtu.be/FKUyNLdE_xo
xnr,luk,7,https://youtu.be/OnknID6R4yg
xnr,luk,7,https://youtu.be/Kkid3tHQ0IM
xnr,luk,8,https://youtu.be/q0I-lxLKHMw
xnr,luk,8,https://youtu.be/IZIVw7S3X50
xnr,luk,8,https://youtu.be/-wFiXtK_ps4
xnr,luk,9,https://youtu.be/00XRLHqFO2M
xnr,luk,9,https://youtu.be/EKMyB4OzjTw
xnr,luk,9,https://youtu.be/Uqbmr57bIkM
xnr,luk,10,https://youtu.be/17exzHKk7gc
xnr,luk,10,https://youtu.be/nENF2dtJt9s
xnr,luk,11,https://youtu.be/zSNgVq7pkt8
xnr,luk,11,https://youtu.be/zXY8hY1fQYM
xnr,luk,11,https://youtu.be/OQxDeFb-5ck
xnr,luk,12,https://youtu.be/NIr7uFTch00
xnr,luk,12,https://youtu.be/fDPsOtgf3SY
xnr,luk,13,https://youtu.be/uBJUshzDHT8
xnr,luk,13,https://youtu.be/_JoW4zAWxJk
xnr,luk,14,https://youtu.be/I0_hS1_OnTo
